S.No.,State Code,State Name,Localbody Code,Localbody Name,Localbody Type Name,Pincode
1,35,Andaman And Nicobar Islands,253098,Port Blair,Municipality,744102
2,35,Andaman And Nicobar Islands,253098,Port Blair,Municipality,744101
3,28,Andhra Pradesh,257868,Addanki,Municipality,523357
4,28,Andhra Pradesh,257868,Addanki,Municipality,523201
5,28,Andhra Pradesh,257868,Addanki,Municipality,523240
6,28,Andhra Pradesh,251792,Adoni,Municipality,518301
7,28,Andhra Pradesh,296256,Akiveedu,Nagar Panchayat,534235
8,28,Andhra Pradesh,296256,Akiveedu,Nagar Panchayat,523240
9,28,Andhra Pradesh,296256,Akiveedu,Nagar Panchayat,523357
10,28,Andhra Pradesh,253272,Allagadda,Municipality,518543
11,28,Andhra Pradesh,253272,Allagadda,Municipality,523240
12,28,Andhra Pradesh,253272,Allagadda,Municipality,523357
13,28,Andhra Pradesh,299713,Alluru,Nagar Panchayat,524315
14,28,Andhra Pradesh,299713,Alluru,Nagar Panchayat,523240
15,28,Andhra Pradesh,299713,Alluru,Nagar Panchayat,523357
16,28,Andhra Pradesh,251699,Amadalavalasa,Municipality,523357
17,28,Andhra Pradesh,251699,Amadalavalasa,Municipality,523240
18,28,Andhra Pradesh,251699,Amadalavalasa,Municipality,532185
19,28,Andhra Pradesh,251735,Amalapuram,Municipality,533201
20,28,Andhra Pradesh,248112,Anantapur,Municipal Corporation,515001
21,28,Andhra Pradesh,248112,Anantapur,Municipal Corporation,515002
22,28,Andhra Pradesh,258033,Atmakur,Municipality,518442
23,28,Andhra Pradesh,258033,Atmakur,Municipality,524322
24,28,Andhra Pradesh,253270,Atmakur (Kurnool),Municipality,518422
25,28,Andhra Pradesh,248111,Badvel,Municipality,516227
26,28,Andhra Pradesh,251760,Bapatla,Municipality,522101
27,28,Andhra Pradesh,296260,Bethamcherla,Nagar Panchayat,523357
28,28,Andhra Pradesh,296260,Bethamcherla,Nagar Panchayat,523240
29,28,Andhra Pradesh,296260,Bethamcherla,Nagar Panchayat,518599
30,28,Andhra Pradesh,251741,Bhimavaram,Municipality,534201
31,28,Andhra Pradesh,299714,B Kothakota,Nagar Panchayat,523240
32,28,Andhra Pradesh,299714,B Kothakota,Nagar Panchayat,523357
33,28,Andhra Pradesh,251702,Bobbili,Municipality,535558
34,28,Andhra Pradesh,296328,Buchireddypalem,Nagar Panchayat,523240
35,28,Andhra Pradesh,296328,Buchireddypalem,Nagar Panchayat,523357
36,28,Andhra Pradesh,296328,Buchireddypalem,Nagar Panchayat,524305
37,28,Andhra Pradesh,251756,Chilakaluripeta,Municipality,522616
38,28,Andhra Pradesh,253274,Chimakurthy,Municipality,523357
39,28,Andhra Pradesh,253274,Chimakurthy,Municipality,523240
40,28,Andhra Pradesh,253274,Chimakurthy,Municipality,523226
41,28,Andhra Pradesh,299715,Chinthalapudi,Nagar Panchayat,523357
42,28,Andhra Pradesh,299715,Chinthalapudi,Nagar Panchayat,534460
43,28,Andhra Pradesh,299715,Chinthalapudi,Nagar Panchayat,523240
44,28,Andhra Pradesh,251763,Chirala,Municipality,523155
45,28,Andhra Pradesh,248122,Chittoor,Municipal Corporation,517001
46,28,Andhra Pradesh,248122,Chittoor,Municipal Corporation,517002
47,28,Andhra Pradesh,251782,Cuddapah,Municipal Corporation,516001
48,28,Andhra Pradesh,296261,Dachepalli,Nagar Panchayat,523240
49,28,Andhra Pradesh,296261,Dachepalli,Nagar Panchayat,522414
50,28,Andhra Pradesh,296261,Dachepalli,Nagar Panchayat,523357
51,28,Andhra Pradesh,296263,Darsi,Nagar Panchayat,523240
52,28,Andhra Pradesh,296263,Darsi,Nagar Panchayat,523357
53,28,Andhra Pradesh,296263,Darsi,Nagar Panchayat,523247
54,28,Andhra Pradesh,248115,Dharmavaram,Municipality,515672
55,28,Andhra Pradesh,248115,Dharmavaram,Municipality,515671
56,28,Andhra Pradesh,253169,Dhone(M),Municipality,518222
57,28,Andhra Pradesh,251739,Eluru,Municipal Corporation,534006
58,28,Andhra Pradesh,251739,Eluru,Municipal Corporation,534007
59,28,Andhra Pradesh,251739,Eluru,Municipal Corporation,534005
60,28,Andhra Pradesh,251739,Eluru,Municipal Corporation,534002
61,28,Andhra Pradesh,251739,Eluru,Municipal Corporation,534001
62,28,Andhra Pradesh,257869,Giddalur,Nagar Panchayat,523240
63,28,Andhra Pradesh,257869,Giddalur,Nagar Panchayat,523357
64,28,Andhra Pradesh,277316,Gollaprolu,Nagar Panchayat,523240
65,28,Andhra Pradesh,277316,Gollaprolu,Nagar Panchayat,523357
66,28,Andhra Pradesh,251797,Gooty,Municipality,515401
67,28,Andhra Pradesh,251747,Gudivada,Municipality,521301
68,28,Andhra Pradesh,263068,Gudur,Municipality,524101
69,28,Andhra Pradesh,251773,Gudur (Kurnool),Nagar Panchayat,523240
70,28,Andhra Pradesh,251773,Gudur (Kurnool),Nagar Panchayat,518466
71,28,Andhra Pradesh,251773,Gudur (Kurnool),Nagar Panchayat,523357
72,28,Andhra Pradesh,248113,Guntakal,Municipality,515801
73,28,Andhra Pradesh,251757,Guntur,Municipal Corporation,522003
74,28,Andhra Pradesh,251757,Guntur,Municipal Corporation,522007
75,28,Andhra Pradesh,251757,Guntur,Municipal Corporation,522034
76,28,Andhra Pradesh,251757,Guntur,Municipal Corporation,522004
77,28,Andhra Pradesh,251757,Guntur,Municipal Corporation,522001
78,28,Andhra Pradesh,251757,Guntur,Municipal Corporation,522002
79,28,Andhra Pradesh,251757,Guntur,Municipal Corporation,522006
80,28,Andhra Pradesh,296262,Gurajala,Nagar Panchayat,523357
81,28,Andhra Pradesh,296262,Gurajala,Nagar Panchayat,522415
82,28,Andhra Pradesh,296262,Gurajala,Nagar Panchayat,523240
83,28,Andhra Pradesh,248118,Hindupur,Municipality,515201
84,28,Andhra Pradesh,251696,Ichapuram,Municipality,523240
85,28,Andhra Pradesh,251696,Ichapuram,Municipality,523357
86,28,Andhra Pradesh,277319,Jaggiahpet,Municipality,521175
87,28,Andhra Pradesh,251780,Jammalamadugu,Nagar Panchayat,516434
88,28,Andhra Pradesh,257906,Jangareddygudem,Municipality,534447
89,28,Andhra Pradesh,248116,Kadiri,Municipality,515591
90,28,Andhra Pradesh,251731,Kakinada,Municipal Corporation,533001
91,28,Andhra Pradesh,251731,Kakinada,Municipal Corporation,533004
92,28,Andhra Pradesh,251731,Kakinada,Municipal Corporation,533003
93,28,Andhra Pradesh,251731,Kakinada,Municipal Corporation,533002
94,28,Andhra Pradesh,251731,Kakinada,Municipal Corporation,533007
95,28,Andhra Pradesh,251799,Kalyandurg,Municipality,515761
96,28,Andhra Pradesh,296259,Kamalapuram,Nagar Panchayat,523357
97,28,Andhra Pradesh,296259,Kamalapuram,Nagar Panchayat,523240
98,28,Andhra Pradesh,251768,Kandukur,Municipality,523105
99,28,Andhra Pradesh,253295,Kanigiri,Municipality,523357
100,28,Andhra Pradesh,253295,Kanigiri,Municipality,523240
101,28,Andhra Pradesh,253295,Kanigiri,Municipality,523230
102,28,Andhra Pradesh,251770,Kavali,Municipality,524201
103,28,Andhra Pradesh,296264,Kondapalli,Municipality,521228
104,28,Andhra Pradesh,251736,Kovvur,Municipality,534350
105,28,Andhra Pradesh,296257,Kuppam,Municipality,517425
106,28,Andhra Pradesh,251789,Kurnool,Municipal Corporation,518001
107,28,Andhra Pradesh,251751,Macherla,Municipality,522426
108,28,Andhra Pradesh,251750,Machilipatnam Municipal Corporation,Municipal Corporation,521001
109,28,Andhra Pradesh,253253,Madakasira,Nagar Panchayat,515301
110,28,Andhra Pradesh,253253,Madakasira,Nagar Panchayat,523240
111,28,Andhra Pradesh,253253,Madakasira,Nagar Panchayat,523357
112,28,Andhra Pradesh,248119,Madanapalli,Municipality,517325
113,28,Andhra Pradesh,251732,Mandapeta,Municipality,533308
114,28,Andhra Pradesh,251752,Mangalagiri Tadepalli,Municipal Corporation,522503
115,28,Andhra Pradesh,251762,Markapur,Municipality,523316
116,28,Andhra Pradesh,277315,Mummidivaram,Nagar Panchayat,523240
117,28,Andhra Pradesh,277315,Mummidivaram,Nagar Panchayat,523357
118,28,Andhra Pradesh,253297,Mydukur,Municipality,516172
119,28,Andhra Pradesh,248125,Nagari,Municipality,517590
120,28,Andhra Pradesh,257831,Naidupeta,Municipality,524126
121,28,Andhra Pradesh,254922,Nandigama,Municipality,523240
122,28,Andhra Pradesh,254922,Nandigama,Municipality,521185
123,28,Andhra Pradesh,254922,Nandigama,Municipality,523357
124,28,Andhra Pradesh,253273,Nandikotkur,Municipality,523357
125,28,Andhra Pradesh,253273,Nandikotkur,Municipality,518401
126,28,Andhra Pradesh,253273,Nandikotkur,Municipality,523240
127,28,Andhra Pradesh,251795,Nandyal,Municipality,518101
128,28,Andhra Pradesh,251795,Nandyal,Municipality,518501
129,28,Andhra Pradesh,251795,Nandyal,Municipality,518502
130,28,Andhra Pradesh,251742,Narasapur,Municipality,534275
131,28,Andhra Pradesh,251755,Narasaraopeta,Municipality,522601
132,28,Andhra Pradesh,251716,Narsipatnam,Municipality,531116
133,28,Andhra Pradesh,251711,Nellimarla,Nagar Panchayat,523357
134,28,Andhra Pradesh,251711,Nellimarla,Nagar Panchayat,535217
135,28,Andhra Pradesh,251711,Nellimarla,Nagar Panchayat,523240
136,28,Andhra Pradesh,251711,Nellimarla,Nagar Panchayat,535218
137,28,Andhra Pradesh,251772,Nellore Municipal Corporation,Municipal Corporation,524001
138,28,Andhra Pradesh,251737,Nidadavole,Municipality,534301
139,28,Andhra Pradesh,251745,Nuzvid,Municipality,521201
140,28,Andhra Pradesh,251766,Ongole,Municipal Corporation,523001
141,28,Andhra Pradesh,251766,Ongole,Municipal Corporation,523002
142,28,Andhra Pradesh,251743,Palacole,Municipality,534260
143,28,Andhra Pradesh,257967,Palakonda,Nagar Panchayat,523357
144,28,Andhra Pradesh,257967,Palakonda,Nagar Panchayat,523240
145,28,Andhra Pradesh,248123,Palamaner,Municipality,517408
146,28,Andhra Pradesh,251695,Palasa Kasibugga,Municipality,532221
147,28,Andhra Pradesh,251695,Palasa Kasibugga,Municipality,523357
148,28,Andhra Pradesh,251695,Palasa Kasibugga,Municipality,523240
149,28,Andhra Pradesh,253252,Pamidi,Nagar Panchayat,523357
150,28,Andhra Pradesh,253252,Pamidi,Nagar Panchayat,523240
151,28,Andhra Pradesh,253252,Pamidi,Nagar Panchayat,515775
152,28,Andhra Pradesh,251701,Parvathipuram,Municipality,535501
153,28,Andhra Pradesh,251749,Pedana,Municipality,521366
154,28,Andhra Pradesh,251724,Peddapuram,Municipality,533437
155,28,Andhra Pradesh,296250,Penukonda,Nagar Panchayat,523240
156,28,Andhra Pradesh,296250,Penukonda,Nagar Panchayat,515110
157,28,Andhra Pradesh,296250,Penukonda,Nagar Panchayat,523357
158,28,Andhra Pradesh,253167,Piduguralla,Municipality,522413
159,28,Andhra Pradesh,251728,Pithapuram,Municipality,533450
160,28,Andhra Pradesh,299716,Podili,Nagar Panchayat,523240
161,28,Andhra Pradesh,299716,Podili,Nagar Panchayat,523357
162,28,Andhra Pradesh,251759,Ponnuru,Municipality,522124
163,28,Andhra Pradesh,251778,Proddatur,Municipality,516360
164,28,Andhra Pradesh,253101,Pulivendula,Municipality,516390
165,28,Andhra Pradesh,248120,Punganur,Municipality,517247
166,28,Andhra Pradesh,253254,Puttaparthi,Municipality,515134
167,28,Andhra Pradesh,253254,Puttaparthi,Municipality,523357
168,28,Andhra Pradesh,253254,Puttaparthi,Municipality,523240
169,28,Andhra Pradesh,248126,Puttur,Municipality,517583
170,28,Andhra Pradesh,251725,Rajahmundry,Municipal Corporation,533101
171,28,Andhra Pradesh,251725,Rajahmundry,Municipal Corporation,533103
172,28,Andhra Pradesh,251725,Rajahmundry,Municipal Corporation,533105
173,28,Andhra Pradesh,251725,Rajahmundry,Municipal Corporation,533106
174,28,Andhra Pradesh,251725,Rajahmundry,Municipal Corporation,533107
175,28,Andhra Pradesh,251698,Rajam,Municipality,523240
176,28,Andhra Pradesh,251698,Rajam,Municipality,523357
177,28,Andhra Pradesh,253102,Rajampet,Municipality,516115
178,28,Andhra Pradesh,251733,Ramachandrapuram,Municipality,533256
179,28,Andhra Pradesh,251733,Ramachandrapuram,Municipality,533255
180,28,Andhra Pradesh,251786,Rayachoti,Municipality,516269
181,28,Andhra Pradesh,248117,Rayadurg,Municipality,515865
182,28,Andhra Pradesh,251761,Repalle,Municipality,522265
183,28,Andhra Pradesh,251703,Salur,Municipality,535591
184,28,Andhra Pradesh,251727,Samalkot,Municipality,533440
185,28,Andhra Pradesh,251753,Sattenapalle,Municipality,522403
186,28,Andhra Pradesh,251700,Srikakulam,Municipal Corporation,532001
187,28,Andhra Pradesh,248124,Srikalahasti,Municipality,517644
188,28,Andhra Pradesh,253227,Sullurupeta,Municipality,524121
189,28,Andhra Pradesh,251738,Tadepalligudem,Municipality,534101
190,28,Andhra Pradesh,251738,Tadepalligudem,Municipality,534102
191,28,Andhra Pradesh,248114,Tadipatri,Municipality,515411
192,28,Andhra Pradesh,251740,Tanuku,Municipality,534211
193,28,Andhra Pradesh,251758,Tenali,Municipality,522201
194,28,Andhra Pradesh,248121,Tirupati,Municipal Corporation,517501
195,28,Andhra Pradesh,254924,Tiruvuru,Nagar Panchayat,521235
196,28,Andhra Pradesh,254924,Tiruvuru,Nagar Panchayat,523240
197,28,Andhra Pradesh,254924,Tiruvuru,Nagar Panchayat,523357
198,28,Andhra Pradesh,251722,Tuni,Municipality,533401
199,28,Andhra Pradesh,251774,Venkatagiri,Municipality,524132
200,28,Andhra Pradesh,251746,Vijayawada Municipal Corporation,Municipal Corporation,520001
201,28,Andhra Pradesh,251754,Vinukonda,Municipality,522647
202,28,Andhra Pradesh,251719,Visakhapatnam,Municipal Corporation,530002
203,28,Andhra Pradesh,251709,Vizianagaram Municipal Corporation,Municipal Corporation,535004
204,28,Andhra Pradesh,251709,Vizianagaram Municipal Corporation,Municipal Corporation,535001
205,28,Andhra Pradesh,251709,Vizianagaram Municipal Corporation,Municipal Corporation,535003
206,28,Andhra Pradesh,251709,Vizianagaram Municipal Corporation,Municipal Corporation,535002
207,28,Andhra Pradesh,254923,Vuyyuru,Nagar Panchayat,523240
208,28,Andhra Pradesh,254923,Vuyyuru,Nagar Panchayat,521165
209,28,Andhra Pradesh,254923,Vuyyuru,Nagar Panchayat,523357
210,28,Andhra Pradesh,258054,Yelamanchili,Municipality,531055
211,28,Andhra Pradesh,277317,Yeleswaram,Nagar Panchayat,523357
212,28,Andhra Pradesh,277317,Yeleswaram,Nagar Panchayat,523240
213,28,Andhra Pradesh,251787,Yemmiganur,Municipality,518360
214,28,Andhra Pradesh,251781,Yerraguntla,Nagar Panchayat,523240
215,28,Andhra Pradesh,251781,Yerraguntla,Nagar Panchayat,523357
216,28,Andhra Pradesh,299612,Ysr Tadigadapa,Municipality,521134
217,12,Arunachal Pradesh,249705,Along,Town Panchayat,791001
218,12,Arunachal Pradesh,249706,Basar,Town Panchayat,791101
219,12,Arunachal Pradesh,249699,Bomdila,Town Panchayat,790114
220,12,Arunachal Pradesh,249699,Bomdila,Town Panchayat,790101
221,12,Arunachal Pradesh,249699,Bomdila,Town Panchayat,790116
222,12,Arunachal Pradesh,249699,Bomdila,Town Panchayat,790001
223,12,Arunachal Pradesh,299586,Bordumsa,Town Panchayat,792056
224,12,Arunachal Pradesh,249711,Changlang,Town Panchayat,792120
225,12,Arunachal Pradesh,299587,Chayangtajo,Town Panchayat,790102
226,12,Arunachal Pradesh,249704,Daporijo,Town Panchayat,791122
227,12,Arunachal Pradesh,249713,Deomali,Town Panchayat,792129
228,12,Arunachal Pradesh,299584,Doimukh,Town Panchayat,791112
229,12,Arunachal Pradesh,299582,Dumporijo,Town Panchayat,791122
230,12,Arunachal Pradesh,299588,Hayuliang,Town Panchayat,792104
231,12,Arunachal Pradesh,276621,Itanagar,Municipal Corporation,791111
232,12,Arunachal Pradesh,276621,Itanagar,Municipal Corporation,791110
233,12,Arunachal Pradesh,249701,Itanagar,Town Panchayat,791114
234,12,Arunachal Pradesh,249701,Itanagar,Town Panchayat,791113
235,12,Arunachal Pradesh,249712,Jairampur,Town Panchayat,792121
236,12,Arunachal Pradesh,299589,Kalaktang,Town Panchayat,790002
237,12,Arunachal Pradesh,299590,Kharsang,Town Panchayat,792124
238,12,Arunachal Pradesh,249714,Khonsa,Town Panchayat,792130
239,12,Arunachal Pradesh,299583,Kimin,Town Panchayat,791121
240,12,Arunachal Pradesh,299583,Kimin,Town Panchayat,791119
241,12,Arunachal Pradesh,299591,Lemmi,Town Panchayat,790102
242,12,Arunachal Pradesh,299597,Mechuka,Town Panchayat,791003
243,12,Arunachal Pradesh,249702,Naharlagun,Town Panchayat,791123
244,12,Arunachal Pradesh,249710,Namsai,Town Panchayat,792103
245,12,Arunachal Pradesh,276622,Pasighat,Municipal Council,791102
246,12,Arunachal Pradesh,249707,Pasighat,Town Panchayat,791103
247,12,Arunachal Pradesh,249707,Pasighat,Town Panchayat,791102
248,12,Arunachal Pradesh,299585,Raga,Town Panchayat,791120
249,12,Arunachal Pradesh,249708,Roing,Town Panchayat,792110
250,12,Arunachal Pradesh,299592,Ruksin,Town Panchayat,791102
251,12,Arunachal Pradesh,299593,Rupa,Town Panchayat,790003
252,12,Arunachal Pradesh,299594,Sangram,Town Panchayat,791118
253,12,Arunachal Pradesh,249700,Seppa,Town Panchayat,790102
254,12,Arunachal Pradesh,299595,Tato,Town Panchayat,791003
255,12,Arunachal Pradesh,249698,Tawang,Town Panchayat,790104
256,12,Arunachal Pradesh,249698,Tawang,Town Panchayat,790105
257,12,Arunachal Pradesh,249698,Tawang,Town Panchayat,790106
258,12,Arunachal Pradesh,249709,Tezu,Town Panchayat,792001
259,12,Arunachal Pradesh,299596,Yachuli,Town Panchayat,791119
260,12,Arunachal Pradesh,249703,Ziro,Town Panchayat,791120
261,12,Arunachal Pradesh,249703,Ziro,Town Panchayat,791119
262,18,Assam,249838,Abhayapuri,Town Committee,783384
263,18,Assam,249906,Amguri,Municipal Board,785680
264,18,Assam,249941,Badarpur,Town Committee,788806
265,18,Assam,301400,Baithalangso,Town Committee,782450
266,18,Assam,253264,Bakalia,Town Committee,782482
267,18,Assam,249922,Barpathar,Town Committee,785602
268,18,Assam,249843,Barpeta,Municipal Board,781301
269,18,Assam,249841,Barpeta Road,Municipal Board,781315
270,18,Assam,249823,Basugaon,Town Committee,783372
271,18,Assam,249881,Bihpuria,Municipal Board,784161
272,18,Assam,249839,Bijni,Town Committee,783390
273,18,Assam,300488,Bilasipara Tc,Town Committee,783348
274,18,Assam,249879,Biswanath Chariali,Municipal Board,784176
275,18,Assam,249926,Bokajan,Town Committee,782480
276,18,Assam,277144,Bokakhat,Municipal Board,785612
277,18,Assam,300494,Bokakhat Tc,Town Committee,785612
278,18,Assam,249836,Bongaigaon,Municipal Board,783380
279,18,Assam,249898,Chabua,Town Committee,786184
280,18,Assam,259861,Chapakhowa,Town Committee,786157
281,18,Assam,300489,Chapar Tc,Town Committee,783371
282,18,Assam,299966,Deithor Town Committee,Town Committee,782480
283,18,Assam,277146,Demow,Town Committee,785662
284,18,Assam,249918,Dergaon,Municipal Board,785614
285,18,Assam,253211,Dhakuakhana,Town Committee,787055
286,18,Assam,249875,Dhekiajuli,Municipal Board,784110
287,18,Assam,249883,Dhemaji,Town Committee,787057
288,18,Assam,277145,Dhing,Municipal Board,782123
289,18,Assam,249827,Dhubri,Municipal Board,783301
290,18,Assam,249896,Dibrugarh,Municipal Board,786001
291,18,Assam,249890,Digboi,Town Committee,786171
292,18,Assam,249925,Diphu,Town Committee,782460
293,18,Assam,249871,Doboka,Town Committee,782440
294,18,Assam,249928,Dokmoka,Town Committee,782441
295,18,Assam,299967,Dolamara Town Committee,Town Committee,785612
296,18,Assam,249924,Donkamokam,Town Committee,782485
297,18,Assam,249886,Doom Dooma,Town Committee,786151
298,18,Assam,249826,Gauripur,Town Committee,783131
299,18,Assam,249826,Gauripur,Town Committee,783331
300,18,Assam,249834,Goalpara,Municipal Board,783101
301,18,Assam,249880,Gohpur,Town Committee,784168
302,18,Assam,249919,Golaghat,Municipal Board,785621
303,18,Assam,300491,Golokganj Tc,Town Committee,783334
304,18,Assam,277147,Goreswar,Town Committee,781366
305,18,Assam,249821,Gossaigaon,Town Committee,783360
306,18,Assam,249854,Guwahati,Municipal Corporation,781001
307,18,Assam,249930,Haflong,Town Committee,788820
308,18,Assam,249944,Hailakandi,Municipal Board,788151
309,18,Assam,249923,Hamren,Town Committee,782486
310,18,Assam,249870,Hojai,Municipal Board,782435
311,18,Assam,249844,Howli,Town Committee,781316
312,18,Assam,249927,Howraghat,Town Committee,782481
313,18,Assam,296973,Jamugurihat Mb,Municipal Board,784180
314,18,Assam,300493,Jamugurihat Tc,Town Committee,784180
315,18,Assam,249912,Jorhat,Municipal Board,785001
316,18,Assam,296999,Kajalgaon Tc,Town Committee,783386
317,18,Assam,249869,Kampur Town,Town Committee,782426
318,18,Assam,249940,Karimganj,Municipal Board,788710
319,18,Assam,249861,Kharupatia,Town Committee,784115
320,18,Assam,300487,Kokrajhar Mb,Municipal Board,783370
321,18,Assam,249939,Lakhipur Municipality,Municipal Board,783129
322,18,Assam,300492,Lakhipur Tc,Town Committee,783129
323,18,Assam,300492,Lakhipur Tc,Town Committee,788103
324,18,Assam,249945,Lala,Town Committee,788163
325,18,Assam,277148,Langhin,Town Committee,782441
326,18,Assam,300495,Lanka Mb,Town Committee,782446
327,18,Assam,249872,Lumding,Municipal Board,782447
328,18,Assam,249931,Mahur,Town Committee,788830
329,18,Assam,249932,Maibong,Town Committee,788831
330,18,Assam,249887,Makum,Town Committee,786170
331,18,Assam,249860,Mangaldoi,Municipal Board,784125
332,18,Assam,299968,Manja Town Committee,Town Committee,782461
333,18,Assam,249892,Margherita,Town Committee,786181
334,18,Assam,249915,Mariani,Town Committee,785634
335,18,Assam,249864,Marigaon,Municipal Board,782125
336,18,Assam,249902,Moran Town,Municipal Board,785669
337,18,Assam,249866,Nagaon,Municipal Board,782001
338,18,Assam,249903,Naharkatiya,Town Committee,786610
339,18,Assam,249858,Nalbari,Municipal Board,781335
340,18,Assam,249904,Namrup,Town Committee,786621
341,18,Assam,249904,Namrup,Town Committee,786623
342,18,Assam,253212,Narayanpur,Town Committee,784164
343,18,Assam,249907,Nazira,Municipal Board,785685
344,18,Assam,249855,North Guwahati,Town Committee,781030
345,18,Assam,249882,North Lakhimpur,Municipal Board,787001
346,18,Assam,249851,Palasbari,Municipal Board,781128
347,18,Assam,262892,Patacharkuchi,Town Committee,781326
348,18,Assam,249847,Pathsala,Town Committee,781325
349,18,Assam,299969,Phuloni Centre Town Committee,Town Committee,782441
350,18,Assam,271990,Raha,Town Committee,782103
351,18,Assam,289553,Ramkrishnanagar,Municipal Board,788166
352,18,Assam,277150,Ramkrishna Nagar,Town Committee,788166
353,18,Assam,249876,Rangapara,Town Committee,784505
354,18,Assam,277143,Rangia,Municipal Board,781354
355,18,Assam,299970,Rongmongve Town Committee,Town Committee,782136
356,18,Assam,299971,Samelangso Town Committee,Town Committee,782441
357,18,Assam,249828,Sapatgram,Town Committee,783337
358,18,Assam,249842,Sarbhog,Town Committee,781317
359,18,Assam,249846,Sarthebari,Town Committee,781307
360,18,Assam,249921,Sarupathar,Town Committee,785601
361,18,Assam,249905,Sibsagar,Municipal Board,785640
362,18,Assam,249905,Sibsagar,Municipal Board,785680
363,18,Assam,249884,Silapathar,Town Committee,787059
364,18,Assam,249933,Silchar,Municipal Board,788001
365,18,Assam,253214,Simaluguri,Town Committee,785686
366,18,Assam,296992,Sipajhar Mb,Municipal Board,784145
367,18,Assam,289552,Sonai,Municipal Board,788119
368,18,Assam,277152,Sonai,Town Committee,788119
369,18,Assam,249908,Sonari,Municipal Board,785690
370,18,Assam,277151,Sootea,Town Committee,784175
371,18,Assam,249859,Tangla,Town Committee,784501
372,18,Assam,249859,Tangla,Town Committee,784521
373,18,Assam,263017,Teoktc,Town Committee,785112
374,18,Assam,249877,Tezpur,Municipal Board,784001
375,18,Assam,249857,Tihu,Town Committee,781371
376,18,Assam,249888,Tinsukia,Municipal Board,786125
377,18,Assam,249916,Titabor Town,Town Committee,785630
378,18,Assam,249916,Titabor Town,Town Committee,785632
379,18,Assam,249862,Udalguri,Town Committee,784509
380,18,Assam,249929,Umrangso,Town Committee,788931
381,10,Bihar,299131,Akbarnagar,Town Panchayat,812006
382,10,Bihar,299227,Alamnagar,Town Panchayat,852219
383,10,Bihar,299218,Alauli,Town Panchayat,851206
384,10,Bihar,249632,Amarpur,Town Panchayat,813101
385,10,Bihar,301385,AMDABAD,Town Panchayat,854112
386,10,Bihar,299232,Amour,Town Panchayat,841401
387,10,Bihar,299134,Andar,Town Panchayat,841226
388,10,Bihar,249587,Araria,Municipal Council,854311
389,10,Bihar,249570,Areraj,Town Panchayat,845411
390,10,Bihar,249659,Arrah,Municipal Corporation,802301
391,10,Bihar,253281,Arwal,Municipal Council,804401
392,10,Bihar,300549,Asarganj,Town Panchayat,813201
393,10,Bihar,299293,Asthawan,Town Panchayat,803107
394,10,Bihar,290025,Aurangabad,Municipal Council,824101
395,10,Bihar,249562,Bagaha,Municipal Council,845105
396,10,Bihar,249562,Bagaha,Municipal Council,845101
397,10,Bihar,249589,Bahadurganj,Town Panchayat,855101
398,10,Bihar,301283,Baheri,Town Panchayat,847105
399,10,Bihar,249573,Bairgania,Municipal Council,843313
400,10,Bihar,299120,Baisi ,Town Panchayat,813104
401,10,Bihar,277129,Bakhri,Municipal Council,848201
402,10,Bihar,277098,Bakhtiyarpur,Municipal Council,803212
403,10,Bihar,277136,Balia,Municipal Council,851211
404,10,Bihar,299212,Balrampur,Town Panchayat,855102
405,10,Bihar,300558,Bangaon,Town Panchayat,852112
406,10,Bihar,249633,Banka,Municipal Council,813102
407,10,Bihar,299234,Banmankhi,Municipal Council,854202
408,10,Bihar,277133,Banmankhi,Municipal Council,854202
409,10,Bihar,249638,Barahiya,Municipal Council,811302
410,10,Bihar,301330,BARARI,Town Panchayat,812003
411,10,Bihar,277131,Barauli,Municipal Council,841226
412,10,Bihar,300544,Barauni,Municipal Council,851112
413,10,Bihar,277103,Barbigha,Municipal Council,811101
414,10,Bihar,249656,Barh,Municipal Council,803213
415,10,Bihar,299143,Barharia,Town Panchayat,841226
416,10,Bihar,276406,Barsoi,Town Panchayat,855102
417,10,Bihar,299118,Barun,Town Panchayat,824112
418,10,Bihar,300564,Baruraaj,Town Panchayat,843111
419,10,Bihar,299139,Basantpur,Town Panchayat,841226
420,10,Bihar,249624,Begusarai,Municipal Corporation,851101
421,10,Bihar,249661,Behea,Town Panchayat,802152
422,10,Bihar,299214,Beldaur,Town Panchayat,852161
423,10,Bihar,249574,Belsand,Town Panchayat,843316
424,10,Bihar,299291,Benipatti,Town Panchayat,847223
425,10,Bihar,276642,Benipur,Municipal Council,847103
426,10,Bihar,249564,Bettiah,Municipal Corporation,845438
427,10,Bihar,249666,Bhabua,Municipal Council,821101
428,10,Bihar,249630,Bhagalpur,Municipal Corporation,812001
429,10,Bihar,299170,Bharwara,Town Panchayat,847104
430,10,Bihar,299237,Bhawanipur,Town Panchayat,845452
431,10,Bihar,299237,Bhawanipur,Town Panchayat,854204
432,10,Bihar,299224,Bihariganj,Town Panchayat,852101
433,10,Bihar,249642,Biharsharif,Municipal Corporation,803115
434,10,Bihar,249642,Biharsharif,Municipal Corporation,803118
435,10,Bihar,249642,Biharsharif,Municipal Corporation,803101
436,10,Bihar,276643,Bihat,Municipal Council,851135
437,10,Bihar,299176,Bihta,Municipal Council,801103
438,10,Bihar,276644,Bikarm,Town Panchayat,801104
439,10,Bihar,249668,Bikramganj,Municipal Council,802212
